Date,ET_cm,Precip_cm,AvgTemp,MinTemp,MaxTemp
11/11/2025,0.07366,0.0102,4.48125,-0.775,11.875
11/12/2025,0.03302,0.2177,2.742708333,-0.875,8.35
11/13/2025,0.02794,0.0187,4.742708333,1.1,11.925
11/14/2025,0.0635,0.2313,9.682291667,7.85,12.525
11/15/2025,0.04826,0.1836,8.80625,5.15,11.575
11/16/2025,0.04318,0.0272,7.290625,4.25,12.85
11/17/2025,0.00762,0.4897,7.759375,6.55,9.1
11/18/2025,0.06858,0.1055,7.076041667,2.925,10.575
11/19/2025,0.03556,0,3.196875,-0.625,7.625
11/20/2025,0.02286,0.0119,0.571875,-3.15,3.45
11/21/2025,0.03302,0,3.719791667,0.875,6.075
11/22/2025,0.08636,0,6.566666667,4.825,8.65
11/23/2025,0.05588,0.2176,6.709375,5.75,8.35
11/24/2025,0.04572,0.461,3.369791667,-0.575,6.025
11/25/2025,0.01524,0,-1.026041667,-2.05,0.15
11/26/2025,0.00508,0,-0.129166667,-1.225,0.625
11/27/2025,0.00762,0,-0.108333333,-0.7,0.45
11/28/2025,0.0254,0,-3.979166667,-10.65,-0.425
11/29/2025,0.0127,0,-10.62395833,-14.325,-6.475
11/30/2025,0.0127,0,-9.341666667,-14.575,-6.25
12/1/2025,0.0127,0,-4.28125,-6.375,-2.225
12/2/2025,0.01016,0,-2.688541667,-4.05,-1.175
12/3/2025,0.00762,0,-1.532291667,-2.825,0
12/4/2025,0.01016,0.1309,0.861458333,0.1,1.4
12/5/2025,0.02032,0.3282,0.1375,-2.95,2.05
12/6/2025,0.02286,0.5729,2.103125,0.3,3.65
12/7/2025,0.03048,0.2739,2.884375,1.575,4.2
12/8/2025,0.03048,0.3468,4.546875,3.175,7.475
12/9/2025,0.07874,0.2841,5.8125,2.4,8.475
12/10/2025,0.02794,2.2375,4.009375,0.7,10.325
12/11/2025,0.03302,0.2144,7.501041667,3.075,10.675
12/12/2025,0.00762,0.1904,3.669791667,2.075,7.65
12/13/2025,0.05588,0.0102,7.208333333,0.425,11.25
12/14/2025,0.02286,0.0119,1.3375,-1.825,5.45
12/15/2025,0.12192,0.1191,9.05625,3.6,11.325
12/16/2025,0.12192,0.0663,7.484375,4.7,11.125
12/17/2025,0.127,0.0408,4.87173913,2.3,8.55
12/18/2025,0.07112,0.1207,1.517708333,-0.525,4.85
12/19/2025,0.14986,0.0782,3.6625,-0.6,7.075
12/20/2025,0.0889,0,1.832291667,0.15,4.225
12/21/2025,0.04826,0,0.634375,-0.325,2.675
12/22/2025,0.03556,0.2212,2.051041667,-0.425,4.8
12/23/2025,0.02032,0.017,0.44375,-1.45,2.5
12/24/2025,0.01016,0.5531,1.415625,-0.325,2.825
12/25/2025,0.01778,0.4285,4.05,2.4,6.15
12/26/2025,0.03302,1.1268,3.20625,0.225,5.575
12/27/2025,0.0508,0.0102,-3.346875,-8.975,2.1
12/28/2025,0.01524,0,-8.253125,-11.875,-4.8
12/29/2025,0.03048,0,-4.377083333,-6.175,-1.6
12/30/2025,0.0127,0,-5.146875,-8.525,-1
12/31/2025,0.00762,0,-4.404166667,-5.55,-3.225
1/1/2026,0.00508,0,-5.276041667,-6.2,-4.75
1/2/2026,0.00254,0,-2.613541667,-4.9,-0.7
1/3/2026,0.02032,0.2295,-0.31875,-1.625,1.825
1/4/2026,0.03048,0.1649,3.679166667,-1.275,6.7
1/5/2026,0.04826,0.0459,2.586458333,1.4,4.1
1/6/2026,0.04064,0.0391,1.902083333,0.85,2.7
1/7/2026,0.0762,0,1.914583333,-0.525,3.575
1/8/2026,0.05334,0,-0.792708333,-3.35,2.35
1/9/2026,0.0381,0,-0.930208333,-3.825,2.425
1/10/2026,0.03556,0,-0.291666667,-3.15,2.7
1/11/2026,0.0381,0,0.453125,-2.975,4.225
1/12/2026,0.09652,0,7.304166667,2.975,9.4
1/13/2026,0.06096,0,6.814583333,0.975,9.675
1/14/2026,0.02032,0.0102,-0.942375,-2.4,0.825
1/15/2026,0.02032,0.0017,-1.664583333,-4.1,-0.475
1/16/2026,0.01778,0.0153,-3.60625,-6.575,2.225
1/17/2026,0.01524,0,-4.115625,-7.975,0.175
1/18/2026,0.0127,0,-3.682291667,-4.775,-2.65
1/19/2026,0.00762,0,-3.398958333,-4.1,-2.475
1/20/2026,0.0254,0,-2.2875,-4.15,-1.05
1/21/2026,0.02286,0,-2.138541667,-2.95,-1.4
1/22/2026,0.04064,0,-3.315625,-6.925,-1.325
1/23/2026,0.03556,0,-8.373958333,-11.8,-3.55
1/24/2026,0.02032,0,-9.58125,-13.475,-6.575
1/25/2026,0.02032,0,-9.46875,-12.775,-5.125
1/26/2026,0.02286,0,-8.455208333,-13.8,-3.7
1/27/2026,0.04318,0.0119,-2.735416667,-6.225,3.675
1/28/2026,0.01778,0,-2.675,-5.225,-0.2
1/29/2026,0.01524,0.1309,0.886458333,-1.4,3.25
1/30/2026,0.0381,0.1258,3.421875,0.525,6
1/31/2026,0.0635,0,6.301041667,3.3,10.425
2/1/2026,0.05588,0.0017,3.196875,-1.45,8.475
2/2/2026,0.06096,0,4.7875,3.125,6.675
2/3/2026,0.05334,0,4.221875,0.425,9.075
2/4/2026,0.0508,0,3.766666667,-0.175,10
2/5/2026,0.06096,0.0102,2.030208333,-2.3,11.3
2/6/2026,0.05334,0.0204,0.526041667,-3.65,7.75
2/7/2026,0.05588,0.0119,2.585416667,-2.975,8.7
2/8/2026,0.06858,0.0255,6.38125,2.95,8.425
2/9/2026,0.03048,0.0935,1.747916667,0.4,3.35
2/10/2026,0.0762,0,1.985416667,-1.525,6.275
2/11/2026,0.06604,0.0034,-0.833333333,-5.8,5.3
2/12/2026,0.04826,0.0034,-1.728125,-6,3.85
2/13/2026,0.05588,0.0017,0.375,-4.825,5.05
2/14/2026,0.10414,0.1463,3.925,1.675,7.625
2/15/2026,0.0381,0.1122,1.4625,0.325,2.8
2/16/2026,0.05334,0.0544,3.038541667,0.025,7.175
2/17/2026,0.0381,0.4966,0.0875,-6.475,3.25
2/18/2026,0.03302,0,-9.322916667,-10.875,-7.2
2/19/2026,0.04064,0,-8.242708333,-11.75,-4.8
2/20/2026,0.0635,0.0187,-5.107142857,-8.125,-1
